REF_AREA,Origin,Destination,TIME_PERIOD,Percentage_of_students
ROU,Romania,Serbia,2022,1.777292074
HRV,Croatia,Eritrea,2022,0
HRV,Croatia,Spain,2022,3.557105493
HRV,Croatia,Pakistan,2022,0.052310375
HRV,Croatia,San Marino,2022,0
HRV,Croatia,Haiti,2022,0
HRV,Croatia,Paraguay,2022,0
HRV,Croatia,Palestinian Authority or West Bank and Gaza Strip,2022,0.017436792
HRV,Croatia,Belgium,2022,0.784655623
HRV,Croatia,Latin America and the Caribbean,2022,1.534437663
HRV,Croatia,Sweden,2022,0.575414124
HRV,Croatia,South Africa,2022,0.2092415
HRV,Croatia,Uruguay,2022,0
HRV,Croatia,Saint Lucia,2022,0
HRV,Croatia,Mozambique,2022,0
HRV,Croatia,Nepal,2022,0.034873583
HRV,Croatia,Syrian Arab Republic,2022,0.069747167
HRV,Croatia,Niger,2022,0.017436792
HRV,Croatia,Philippines,2022,0.034873583
HRV,Croatia,Panama,2022,0
HRV,Croatia,Montserrat,2022,0
HRV,Croatia,Peru,2022,0.017436792
HRV,Croatia,Saint Vincent and the Grenadines,2022,0
HRV,Croatia,Russia,2022,0.488230166
HRV,Croatia,Saint Kitts and Nevis,2022,0
HRV,Croatia,Nicaragua,2022,0
HRV,Croatia,Qatar,2022,0.034873583
HRV,Croatia,Aruba,2022,0
HRV,Croatia,Nauru,2022,0
HRV,Croatia,Algeria,2022,0.034873583
HRV,Croatia,Niue,2022,0
HRV,Croatia,Sudan,2022,0
HRV,Croatia,Afghanistan,2022,0.034873583
HRV,Croatia,Jamaica,2022,0
HRV,Croatia,Poland,2022,2.388840453
HRV,Croatia,Romania,2022,0.557977332
HRV,Croatia,Israel,2022,2.266782912
HRV,Croatia,Colombia,2022,0.034873583
HRV,Croatia,Bosnia and Herzegovina,2022,41.15082825
HRV,Croatia,Portugal,2022,2.057541412
HRV,Croatia,Cook Islands,2022,0
HRV,Croatia,Ukraine,2022,0.470793374
HRV,Croatia,Macau,2022,0
HRV,Croatia,Papua New Guinea,2022,0
HRV,Croatia,Bahrain,2022,0
BGR,Bulgaria,Hong Kong,2022,0.005218662
BGR,Bulgaria,Sweden,2022,1.346414779
BGR,Bulgaria,United States,2022,0.772361966
HRV,Croatia,Mongolia,2022,0
HRV,Croatia,Georgia,2022,0.052310375
HRV,Croatia,Puerto Rico,2022,0
HRV,Croatia,Mali,2022,0
HRV,Croatia,Armenia,2022,0.069747167
HRV,Croatia,Montenegro,2022,1.586748038
HRV,Croatia,Hungary,2022,0.435919791
HRV,Croatia,Ethiopia,2022,0.017436792
HRV,Croatia,Gabon,2022,0
HRV,Croatia,Eswatini,2022,0
HRV,Croatia,Sri Lanka,2022,0
HRV,Croatia,World,2022,100
HRV,Croatia,Guinea-Bissau,2022,0
HRV,Croatia,Asia,2022,5.736704446
HRV,Croatia,Ghana,2022,0
HRV,Croatia,Guatemala,2022,0
HRV,Croatia,Dominica,2022,0
HRV,Croatia,New Zealand,2022,0.034873583
HRV,Croatia,Lebanon,2022,0.10462075
HRV,Croatia,Albania,2022,0.296425458
HRV,Croatia,Gibraltar,2022,0
HRV,Croatia,Vanuatu,2022,0
HRV,Croatia,Namibia,2022,0
HRV,Croatia,Rwanda,2022,0
HRV,Croatia,Timor-Leste,2022,0
HRV,Croatia,Tunisia,2022,0.034873583
HRV,Croatia,Tokelau,2022,0
HRV,Croatia,Jordan,2022,0.017436792
HRV,Croatia,Serbia,2022,2.127288579
ROU,Romania,Gabon,2022,0.025882894
ROU,Romania,World,2022,100
ROU,Romania,Europe unspecified,2022,0.135166226
ROU,Romania,Asia,2022,17.56298171
ROU,Romania,Guinea-Bissau,2022,0
ROU,Romania,Egypt,2022,0.370988151
ROU,Romania,El Salvador,2022,0.008627631
ROU,Romania,Japan,2022,0.071896929
ROU,Romania,Vanuatu,2022,0
ROU,Romania,Ghana,2022,0.034510526
ROU,Romania,Guatemala,2022,0.011503509
ROU,Romania,Asia unspecified,2022,0.02013114
ROU,Romania,Albania,2022,0.931784194
ROU,Romania,Lebanon,2022,1.043943403
ROU,Romania,Dominica,2022,0.005751754
ROU,Romania,Gibraltar,2022,0
ROU,Romania,Zambia,2022,0.008627631
ROU,Romania,Timor-Leste,2022,0
ROU,Romania,Tunisia,2022,1.757160934
ROU,Romania,Jordan,2022,1.225123663
ROU,Romania,Cabo Verde,2022,0.005751754
ROU,Romania,Mauritania,2022,0.011503509
ROU,Romania,North Macedonia,2022,0.094903946
ROU,Romania,Bhutan,2022,0
ROU,Romania,Rwanda,2022,0.037386403
ROU,Romania,New Zealand,2022,0.005751754
ROU,Romania,Africa,2022,9.099275279
ROU,Romania,Greece,2022,2.942022317
ROU,Romania,Morocco,2022,4.029103877
ROU,Romania,Iran,2022,0.632692971
ROU,Romania,Honduras,2022,0.014379386
ROU,Romania,Malta,2022,0.002875877
ROU,Romania,India,2022,0.307718854
ROU,Romania,Montserrat,2022,0
ROU,Romania,Indonesia,2022,0.066145174
ROU,Romania,Northern America,2022,1.043943403
ROU,Romania,Austria,2022,0.22144254
ROU,Romania,Kenya,2022,0.043138157
ROU,Romania,Tajikistan,2022,0.008627631
ROU,Romania,Cayman Islands,2022,0
ROU,Romania,Croatia,2022,0.014379386
ROU,Romania,Lao People’s Democratic Republic,2022,0
ROU,Romania,Ecuador,2022,0.031634649
ROU,Romania,Luxembourg,2022,0.034510526
ROU,Romania,Lesotho,2022,0.002875877
ROU,Romania,Marshall Islands,2022,0
ROU,Romania,Liechtenstein,2022,0
ROU,Romania,Korea,2022,0.08052456
ROU,Romania,Netherlands,2022,0.043138157
ROU,Romania,Iceland,2022,0.002875877
ROU,Romania,Barbados,2022,0.002875877
ROU,Romania,Bermuda,2022,0
ROU,Romania,Belarus,2022,0.034510526
HRV,Croatia,Solomon Islands,2022,0
HRV,Croatia,Finland,2022,0.2092415
HRV,Croatia,Uganda,2022,0.034873583
ROU,Romania,Brazil,2022,0.092028069
ROU,Romania,British Virgin Islands,2022,0
ROU,Romania,Belize,2022,0.008627631
ROU,Romania,Madagascar,2022,0.005751754
ROU,Romania,Turkmenistan,2022,0.540664903
ROU,Romania,Brunei Darussalam,2022,0
ROU,Romania,Anguilla,2022,0
ROU,Romania,Slovak Republic,2022,0.028758771
ROU,Romania,Turkey,2022,0.839756126
ROU,Romania,Switzerland,2022,0.488899114
ROU,Romania,Argentina,2022,0.008627631
ROU,Romania,Bangladesh,2022,0.186932014
ROU,Romania,Andorra,2022,0.002875877
ROU,Romania,Tuvalu,2022,0
ROU,Romania,Ireland,2022,0.215690786
ROU,Romania,Comoros,2022,0
ROU,Romania,Burundi,2022,0.005751754
ROU,Romania,Saudi Arabia,2022,0.24157368
ROU,Romania,Mauritius,2022,0.023007017
ROU,Romania,Denmark,2022,0.051765789
ROU,Romania,Namibia,2022,0
ROU,Romania,Holy See,2022,0
ROU,Romania,Oceania,2022,0.043138157
ROU,Romania,Dominican Republic,2022,0.014379386
ROU,Romania,Kazakhstan,2022,0.08052456
ROU,Romania,Other countries unspecified,2022,0
ROU,Romania,Somalia,2022,0.023007017
ROU,Romania,Bolivia,2022,0.017255263
ROU,Romania,China,2022,0.224318417
ROU,Romania,Cyprus,2022,0.204187277
ROU,Romania,Korea,2022,0.005751754
ROU,Romania,Portugal,2022,0.169676751
ROU,Romania,Cook Islands,2022,0
ROU,Romania,Israel,2022,6.784194179
ROU,Romania,Colombia,2022,0.034510526
ROU,Romania,Papua New Guinea,2022,0
ROU,Romania,Ukraine,2022,1.578856551
ROU,Romania,Bosnia and Herzegovina,2022,0.005751754
ROU,Romania,Mali,2022,0.008627631
ROU,Romania,Afghanistan,2022,0.138042103
ROU,Romania,Bahrain,2022,0.002875877
ROU,Romania,Canada,2022,0.350857011
ROU,Romania,Singapore,2022,0.002875877
ROU,Romania,Macau,2022,0
ROU,Romania,Georgia,2022,0.005751754
ROU,Romania,Puerto Rico,2022,0
ROU,Romania,Latvia,2022,0.005751754
ROU,Romania,Saint Lucia,2022,0
ROU,Romania,Hungary,2022,1.975727597
ROU,Romania,Armenia,2022,0.028758771
ROU,Romania,Spain,2022,0.741976303
ROU,Romania,Cambodia,2022,0.014379386
ROU,Romania,Niger,2022,0.005751754
ROU,Romania,San Marino,2022,0
ROU,Romania,Paraguay,2022,0
ROU,Romania,Pakistan,2022,0.175428506
ROU,Romania,Montenegro,2022,0.002875877
ROU,Romania,Poland,2022,0.054641666
ROU,Romania,Haiti,2022,0.04026228
ROU,Romania,Oman,2022,0.008627631
ROU,Romania,Kiribati,2022,0
ROU,Romania,Syrian Arab Republic,2022,1.978603474
ROU,Romania,Mongolia,2022,0.023007017
ROU,Romania,Nicaragua,2022,0
ROU,Romania,Niue,2022,0
ROU,Romania,Bulgaria,2022,0.339353503
ROU,Romania,Bahamas,2022,0
ROU,Romania,Slovenia,2022,0.005751754
ROU,Romania,Botswana,2022,0
ROU,Romania,United Kingdom,2022,0.917404808
ROU,Romania,Lithuania,2022,0.005751754
ROU,Romania,Iraq,2022,1.112964454
ROU,Romania,Angola,2022,0.12078684
ROU,Romania,Antigua and Barbuda,2022,0
ROU,Romania,Sint Maarten,2022,0
ROU,Romania,Palau,2022,0
ROU,Romania,Kyrgyzstan,2022,0.017255263
ROU,Romania,Malaysia,2022,0.008627631
ROU,Romania,Moldova,2022,34.8009893
ROU,Romania,Viet Nam,2022,0.132290349
ROU,Romania,Kosovo,2022,0.023007017
ROU,Romania,Cameroon,2022,0.287587714
HRV,Croatia,Cambodia,2022,0
HRV,Croatia,Singapore,2022,0
HRV,Croatia,Latvia,2022,0.226678291
ROU,Romania,C�te d'Ivoire,2022,0.025882894
ROU,Romania,Cuba,2022,0.063269297
ROU,Romania,Samoa,2022,0
ROU,Romania,South Sudan,2022,0
ROU,Romania,France,2022,9.536408605
ROU,Romania,Guinea,2022,0.218566663
ROU,Romania,Suriname,2022,0
ROU,Romania,Monaco,2022,0.005751754
ROU,Romania,Malawi,2022,0.005751754
ROU,Romania,Togo,2022,0.008627631
ROU,Romania,Tanzania,2022,0.014379386
ROU,Romania,Trinidad and Tobago,2022,0
ROU,Romania,Seychelles,2022,0
ROU,Romania,Saint Vincent and the Grenadines,2022,0
ROU,Romania,Gambia,2022,0
ROU,Romania,Senegal,2022,0.008627631
ROU,Romania,Sierra Leone,2022,0.002875877
ROU,Romania,Yemen,2022,0.16104912
ROU,Romania,Sao Tome and Principe,2022,0
ROU,Romania,Finland,2022,0.618313586
ROU,Romania,Uganda,2022,0.023007017
ROU,Romania,Nigeria,2022,0.64419648
ROU,Romania,Zimbabwe,2022,0.046014034
ROU,Romania,Venezuela,2022,0.023007017
ROU,Romania,Northern America unspecified,2022,0
ROU,Romania,Oceania unspecified,2022,0
ROU,Romania,Europe,2022,71.67261015
ROU,Romania,Sri Lanka,2022,0.037386403
ROU,Romania,Ethiopia,2022,0.02013114
ROU,Romania,Djibouti,2022,0
ROU,Romania,Solomon Islands,2022,0
ROU,Romania,Eswatini,2022,0
ROU,Romania,Fiji,2022,0
ROU,Romania,Kuwait,2022,0.094903946
ROU,Romania,Micronesia,2022,0
HRV,Croatia,Kiribati,2022,0
BGR,Bulgaria,Czechia,2022,0.062623943
BRA,Brazil,Belgium,2022,0.241576076
EU25,European Union (25 countries),Costa Rica,2022,0.099647663
USA,United States,North Macedonia,2022,0.025611023
GBR,United Kingdom,Grenada,2022,0.004889389
TUR,Turkey,North Macedonia,2022,0.255299618
CHE,Switzerland,Belgium,2022,1.005443583
SWE,Sweden,Latin America and the Caribbean unspecified,2022,0
ESP,Spain,Uruguay,2022,0.548575666
SVK,Slovak Republic,Nicaragua,2022,0
PRT,Portugal,Nepal,2022,0.122205305
POL,Poland,Mexico,2022,0.108990638
NOR,Norway,Curaçao,2022,0
NZL,New Zealand,United States,2022,2.473462753
NLD,Netherlands,Tonga,2022,0
LUX,Luxembourg,Guyana,2022,0
LTU,Lithuania,Tonga,2022,0
LVA,Latvia,North Macedonia,2022,0.02038736
KOR,Korea,Curaçao,2022,0
JPN,Japan,Greece,2022,0.014049313
ITA,Italy,Africa,2022,13.20792475
ISR,Israel,Grenada,2022,0
IRL,Ireland,Thailand,2022,0.198829117
ISL,Iceland,Guyana,2022,0
HUN,Hungary,Latin America and the Caribbean unspecified,2022,0
GRC,Greece,Congo,2022,0.123203285
DEU,Germany,Thailand,2022,0.226285278
FRA,France,Chad,2022,0.908537447
FIN,Finland,Curaçao,2022,0
EST,Estonia,Tonga,2022,0
DNK,Denmark,Curaçao,2022,0
CZE,Czechia,Costa Rica,2022,0.013116229
COL,Colombia,Curaçao,2022,0.073421439
CHL,Chile,Mozambique,2022,0.039501157
CAN,Canada,Cabo Verde,2022,0
BEL,Belgium,Chad,2022,0.044845463
AUT,Austria,Mexico,2022,0.276028386
AUS,Australia,Africa,2022,2.831623504
ROU,Romania,Belgium,2022,0.385367537
ROU,Romania,Chad,2022,0.011503509
ROU,Romania,Mexico,2022,0.031634649
ROU,Romania,Curaçao,2022,0
ROU,Romania,Grenada,2022,0.008627631
ROU,Romania,Tonga,2022,0
ROU,Romania,Thailand,2022,0.048889911
ROU,Romania,Latin America and the Caribbean unspecified,2022,0.011503509
ROU,Romania,Guyana,2022,0
ROU,Romania,Germany,2022,5.104681928
ROU,Romania,Norway,2022,0.149545611
ROU,Romania,Benin,2022,0.034510526
ROU,Romania,Italy,2022,7.569308639
ROU,Romania,United States,2022,0.693086391
ROU,Romania,Uruguay,2022,0
ROU,Romania,Czechia,2022,0.011503509
ROU,Romania,Congo,2022,0
ROU,Romania,Maldives,2022,0
ROU,Romania,Latin America and the Caribbean,2022,0.578051306
ROU,Romania,Sweden,2022,0.641320603
ROU,Romania,South Africa,2022,0.069021051
ROU,Romania,Hong Kong,2022,0.008627631
ROU,Romania,Nepal,2022,0.02013114
ROU,Romania,Costa Rica,2022,0.023007017
ROU,Romania,Panama,2022,0.002875877
ROU,Romania,Philippines,2022,0.014379386
ROU,Romania,Qatar,2022,0.031634649
ROU,Romania,Saint Kitts and Nevis,2022,0
ROU,Romania,Russia,2022,0.132290349
ROU,Romania,Peru,2022,0.043138157
ROU,Romania,Algeria,2022,0.655699988
ROU,Romania,Aruba,2022,0.051765789
ROU,Romania,Jamaica,2022,0.008627631
ROU,Romania,Sudan,2022,0.1006557
SVN,Slovenia,Suriname,2022,
JPN,Japan,Hong Kong,2022,
JPN,Japan,Macau,2022,
JPN,Japan,Korea,2022,
MEX,Mexico,Mauritania,2022,
MEX,Mexico,Tokelau,2022,
MEX,Mexico,Other countries unspecified,2022,
MEX,Mexico,Uzbekistan,2022,
MEX,Mexico,United Arab Emirates,2022,
MEX,Mexico,Azerbaijan,2022,
MEX,Mexico,Democratic Republic of the Congo,2022,
MEX,Mexico,Libya,2022,
MEX,Mexico,Thailand,2022,
MEX,Mexico,Japan,2022,
MEX,Mexico,Honduras,2022,
MEX,Mexico,Bolivia,2022,
MEX,Mexico,Iran,2022,
MEX,Mexico,Tuvalu,2022,
MEX,Mexico,Kazakhstan,2022,
MEX,Mexico,Ireland,2022,
MEX,Mexico,China,2022,
MEX,Mexico,Croatia,2022,
MEX,Mexico,Korea,2022,
MEX,Mexico,Malta,2022,
MEX,Mexico,Lesotho,2022,
MEX,Mexico,Tajikistan,2022,
MEX,Mexico,Holy See,2022,
MEX,Mexico,Indonesia,2022,
MEX,Mexico,India,2022,
MEX,Mexico,Burkina Faso,2022,
MEX,Mexico,Zambia,2022,
MEX,Mexico,Myanmar,2022,
MEX,Mexico,Comoros,2022,
MEX,Mexico,Central African Republic,2022,
MEX,Mexico,Cyprus,2022,
MEX,Mexico,Marshall Islands,2022,
MEX,Mexico,Lao People’s Democratic Republic,2022,
MEX,Mexico,Germany,2022,
MEX,Mexico,Austria,2022,
MEX,Mexico,Liechtenstein,2022,
MEX,Mexico,Djibouti,2022,
MEX,Mexico,Kenya,2022,
MEX,Mexico,Luxembourg,2022,
MEX,Mexico,Korea,2022,
MEX,Mexico,Mauritius,2022,
MEX,Mexico,Norway,2022,
MEX,Mexico,Ecuador,2022,
MEX,Mexico,Iceland,2022,
MEX,Mexico,Netherlands,2022,
MEX,Mexico,Cayman Islands,2022,
MEX,Mexico,Bahamas,2022,
MEX,Mexico,Benin,2022,
MEX,Mexico,Belarus,2022,
MEX,Mexico,Belize,2022,
MEX,Mexico,Barbados,2022,
MEX,Mexico,Madagascar,2022,
MEX,Mexico,Brunei Darussalam,2022,
MEX,Mexico,British Virgin Islands,2022,
MEX,Mexico,Nigeria,2022,
MEX,Mexico,Brazil,2022,
MEX,Mexico,United Kingdom,2022,
MEX,Mexico,Slovenia,2022,
MEX,Mexico,Slovak Republic,2022,
ROU,Romania,Uzbekistan,2022,0.014379386
ROU,Romania,Turks and Caicos Islands,2022,0
ROU,Romania,Estonia,2022,0
MEX,Mexico,Angola,2022,
MEX,Mexico,Andorra,2022,
MEX,Mexico,Argentina,2022,
MEX,Mexico,Turkey,2022,
MEX,Mexico,Bulgaria,2022,
MEX,Mexico,Gambia,2022,
MEX,Mexico,Botswana,2022,
MEX,Mexico,Chile,2022,
MEX,Mexico,Denmark,2022,
MEX,Mexico,Niue,2022,
MEX,Mexico,Haiti,2022,
MEX,Mexico,Malaysia,2022,
MEX,Mexico,Antigua and Barbuda,2022,
MEX,Mexico,Cuba,2022,
MEX,Mexico,Saudi Arabia,2022,
MEX,Mexico,Kyrgyzstan,2022,
MEX,Mexico,Kosovo,2022,
MEX,Mexico,Cameroon,2022,
MEX,Mexico,Iraq,2022,
MEX,Mexico,Malawi,2022,
MEX,Mexico,Estonia,2022,
MEX,Mexico,Equatorial Guinea,2022,
MEX,Mexico,Australia,2022,
MEX,Mexico,C�te d'Ivoire,2022,
MEX,Mexico,Samoa,2022,
MEX,Mexico,Tanzania,2022,
MEX,Mexico,Viet Nam,2022,
MEX,Mexico,Moldova,2022,
MEX,Mexico,Dominican Republic,2022,
MEX,Mexico,South Sudan,2022,
MEX,Mexico,Seychelles,2022,
MEX,Mexico,Lithuania,2022,
MEX,Mexico,Turks and Caicos Islands,2022,
MEX,Mexico,France,2022,
MEX,Mexico,Saint Vincent and the Grenadines,2022,
MEX,Mexico,Guinea,2022,
MEX,Mexico,Suriname,2022,
MEX,Mexico,Monaco,2022,
MEX,Mexico,Togo,2022,
MEX,Mexico,Senegal,2022,
MEX,Mexico,Sint Maarten,2022,
MEX,Mexico,Zimbabwe,2022,
MEX,Mexico,Palau,2022,
MEX,Mexico,Yemen,2022,
MEX,Mexico,Sao Tome and Principe,2022,
MEX,Mexico,Finland,2022,
MEX,Mexico,Turkmenistan,2022,
MEX,Mexico,Sierra Leone,2022,
MEX,Mexico,Venezuela,2022,
MEX,Mexico,Uganda,2022,
MEX,Mexico,Trinidad and Tobago,2022,
MEX,Mexico,Sri Lanka,2022,
MEX,Mexico,Northern America unspecified,2022,
MEX,Mexico,Egypt,2022,
MEX,Mexico,Eswatini,2022,
MEX,Mexico,Fiji,2022,
MEX,Mexico,Solomon Islands,2022,
MEX,Mexico,Kuwait,2022,
MEX,Mexico,Guatemala,2022,
MEX,Mexico,Gabon,2022,
MEX,Mexico,El Salvador,2022,
MEX,Mexico,Ethiopia,2022,
MEX,Mexico,Gibraltar,2022,
MEX,Mexico,Ghana,2022,
MEX,Mexico,Dominica,2022,
MEX,Mexico,Timor-Leste,2022,
MEX,Mexico,Albania,2022,
MEX,Mexico,Lebanon,2022,
MEX,Mexico,Vanuatu,2022,
MEX,Mexico,Guinea-Bissau,2022,
MEX,Mexico,Namibia,2022,
MEX,Mexico,Burundi,2022,
MEX,Mexico,Rwanda,2022,
MEX,Mexico,Tunisia,2022,
MEX,Mexico,Greece,2022,
MEX,Mexico,Colombia,2022,
MEX,Mexico,Jordan,2022,
MEX,Mexico,Bhutan,2022,
MEX,Mexico,Serbia,2022,
MEX,Mexico,Congo,2022,
MEX,Mexico,Cabo Verde,2022,
MEX,Mexico,Chad,2022,
MEX,Mexico,Morocco,2022,
MEX,Mexico,New Zealand,2022,
MEX,Mexico,Mexico,2022,
MEX,Mexico,Costa Rica,2022,
MEX,Mexico,Tonga,2022,
ROU,Romania,Mozambique,2022,0.002875877
ROU,Romania,Liberia,2022,0.008627631
ROU,Romania,Africa unspecified,2022,0.092028069
MEX,Mexico,Curaçao,2022,
MEX,Mexico,Grenada,2022,
MEX,Mexico,Montserrat,2022,
MEX,Mexico,Somalia,2022,
SVN,Slovenia,Belize,2022,
SVN,Slovenia,Bangladesh,2022,
SVN,Slovenia,Turkey,2022,
SVN,Slovenia,Andorra,2022,
SVN,Slovenia,Angola,2022,
SVN,Slovenia,Guinea,2022,
SVN,Slovenia,United Arab Emirates,2022,
SVN,Slovenia,Chile,2022,
SVN,Slovenia,Equatorial Guinea,2022,
SVN,Slovenia,Bolivia,2022,
SVN,Slovenia,Comoros,2022,
SVN,Slovenia,Iran,2022,
SVN,Slovenia,Namibia,2022,
SVN,Slovenia,Saudi Arabia,2022,
SVN,Slovenia,Kazakhstan,2022,
SVN,Slovenia,Ireland,2022,
SVN,Slovenia,Tajikistan,2022,
SVN,Slovenia,Denmark,2022,
SVN,Slovenia,Cyprus,2022,
SVN,Slovenia,China,2022,
SVN,Slovenia,Korea,2022,
SVN,Slovenia,Honduras,2022,
SVN,Slovenia,Lesotho,2022,
SVN,Slovenia,India,2022,
SVN,Slovenia,Libya,2022,
SVN,Slovenia,Burkina Faso,2022,
SVN,Slovenia,Myanmar,2022,
SVN,Slovenia,Tokelau,2022,
SVN,Slovenia,Mauritania,2022,
SVN,Slovenia,Australia,2022,
SVN,Slovenia,Japan,2022,
SVN,Slovenia,Other countries unspecified,2022,
SVN,Slovenia,Tuvalu,2022,
SVN,Slovenia,Democratic Republic of the Congo,2022,
SVN,Slovenia,Azerbaijan,2022,
SVN,Slovenia,Zambia,2022,
SVN,Slovenia,Tonga,2022,
MEX,Mexico,Czechia,2022,
MEX,Mexico,Italy,2022,
MEX,Mexico,Guyana,2022,
MEX,Mexico,Sudan,2022,
MEX,Mexico,Sweden,2022,
MEX,Mexico,Maldives,2022,
MEX,Mexico,Nepal,2022,
MEX,Mexico,South Africa,2022,
MEX,Mexico,Uruguay,2022,
MEX,Mexico,Hong Kong,2022,
MEX,Mexico,Mozambique,2022,
MEX,Mexico,Micronesia,2022,
MEX,Mexico,Paraguay,2022,
MEX,Mexico,Syrian Arab Republic,2022,
MEX,Mexico,Panama,2022,
MEX,Mexico,Philippines,2022,
MEX,Mexico,Qatar,2022,
MEX,Mexico,Saint Kitts and Nevis,2022,
MEX,Mexico,Peru,2022,
MEX,Mexico,Russia,2022,
MEX,Mexico,Palestinian Authority or West Bank and Gaza Strip,2022,
MEX,Mexico,Nicaragua,2022,
MEX,Mexico,Nauru,2022,
MEX,Mexico,Eritrea,2022,
MEX,Mexico,Portugal,2022,
MEX,Mexico,Aruba,2022,
MEX,Mexico,Afghanistan,2022,
MEX,Mexico,Jamaica,2022,
MEX,Mexico,Puerto Rico,2022,
MEX,Mexico,Algeria,2022,
MEX,Mexico,Cook Islands,2022,
MEX,Mexico,Macau,2022,
MEX,Mexico,Saint Lucia,2022,
MEX,Mexico,Niger,2022,
MEX,Mexico,Romania,2022,
MEX,Mexico,Bosnia and Herzegovina,2022,
MEX,Mexico,Georgia,2022,
MEX,Mexico,Israel,2022,
MEX,Mexico,Bahrain,2022,
MEX,Mexico,Cambodia,2022,
MEX,Mexico,Singapore,2022,
MEX,Mexico,Papua New Guinea,2022,
MEX,Mexico,Ukraine,2022,
MEX,Mexico,Mali,2022,
MEX,Mexico,Latvia,2022,
MEX,Mexico,San Marino,2022,
MEX,Mexico,Switzerland,2022,
MEX,Mexico,Bangladesh,2022,
MEX,Mexico,Anguilla,2022,
MEX,Mexico,Spain,2022,
MEX,Mexico,Mongolia,2022,
MEX,Mexico,Montenegro,2022,
MEX,Mexico,Oman,2022,
MEX,Mexico,Kiribati,2022,
MEX,Mexico,Poland,2022,
MEX,Mexico,Pakistan,2022,
SVN,Slovenia,Togo,2022,
SVN,Slovenia,Tanzania,2022,
SVN,Slovenia,Seychelles,2022,
SVN,Slovenia,Trinidad and Tobago,2022,
SVN,Slovenia,Sint Maarten,2022,
SVN,Slovenia,Senegal,2022,
SVN,Slovenia,Europe unspecified,2022,
SVN,Slovenia,Finland,2022,
SVN,Slovenia,Nigeria,2022,
SVN,Slovenia,Sierra Leone,2022,
SVN,Slovenia,Venezuela,2022,
SVN,Slovenia,Uganda,2022,
SVN,Slovenia,Asia unspecified,2022,
SVN,Slovenia,Oceania unspecified,2022,
SVN,Slovenia,Sri Lanka,2022,
SVN,Slovenia,Egypt,2022,
SVN,Slovenia,Northern America unspecified,2022,
SVN,Slovenia,Solomon Islands,2022,
SVN,Slovenia,Eswatini,2022,
SVN,Slovenia,Fiji,2022,
SVN,Slovenia,Gabon,2022,
SVN,Slovenia,Djibouti,2022,
SVN,Slovenia,Zimbabwe,2022,
SVN,Slovenia,El Salvador,2022,
SVN,Slovenia,Vanuatu,2022,
SVN,Slovenia,Guatemala,2022,
SVN,Slovenia,Ethiopia,2022,
SVN,Slovenia,Lebanon,2022,
SVN,Slovenia,Gibraltar,2022,
SVN,Slovenia,Ghana,2022,
SVN,Slovenia,Yemen,2022,
SVN,Slovenia,Dominica,2022,
SVN,Slovenia,Albania,2022,
SVN,Slovenia,Guinea-Bissau,2022,
SVN,Slovenia,Timor-Leste,2022,
SVN,Slovenia,Burundi,2022,
SVN,Slovenia,Cabo Verde,2022,
SVN,Slovenia,New Zealand,2022,
SVN,Slovenia,Rwanda,2022,
SVN,Slovenia,Jordan,2022,
SVN,Slovenia,Bhutan,2022,
SVN,Slovenia,Serbia,2022,
SVN,Slovenia,Tunisia,2022,
SVN,Slovenia,Greece,2022,
SVN,Slovenia,Congo,2022,
SVN,Slovenia,Morocco,2022,
SVN,Slovenia,Micronesia,2022,
SVN,Slovenia,Thailand,2022,
SVN,Slovenia,United States,2022,
SVN,Slovenia,Chad,2022,
SVN,Slovenia,Czechia,2022,
SVN,Slovenia,Curaçao,2022,
SVN,Slovenia,Bosnia and Herzegovina,2022,
SVN,Slovenia,Grenada,2022,
SVN,Slovenia,Latin America and the Caribbean unspecified,2022,
SVN,Slovenia,North Macedonia,2022,
SVN,Slovenia,Mexico,2022,
SVN,Slovenia,Holy See,2022,
SVN,Slovenia,Indonesia,2022,
SVN,Slovenia,Montserrat,2022,
SVN,Slovenia,Kuwait,2022,
SVN,Slovenia,Somalia,2022,
SVN,Slovenia,Central African Republic,2022,
SVN,Slovenia,Malta,2022,
SVN,Slovenia,Croatia,2022,
SVN,Slovenia,Austria,2022,
SVN,Slovenia,Liechtenstein,2022,
SVN,Slovenia,Lao People’s Democratic Republic,2022,
SVN,Slovenia,Kenya,2022,
SVN,Slovenia,Mauritius,2022,
SVN,Slovenia,Marshall Islands,2022,
SVN,Slovenia,Madagascar,2022,
SVN,Slovenia,Korea,2022,
SVN,Slovenia,Bermuda,2022,
SVN,Slovenia,Ecuador,2022,
SVN,Slovenia,Cayman Islands,2022,
SVN,Slovenia,Iceland,2022,
SVN,Slovenia,Luxembourg,2022,
SVN,Slovenia,Netherlands,2022,
SVN,Slovenia,Benin,2022,
MEX,Mexico,North Macedonia,2022,
MEX,Mexico,Belgium,2022,
MEX,Mexico,Liberia,2022,
SVN,Slovenia,Antigua and Barbuda,2022,
SVN,Slovenia,Belarus,2022,
SVN,Slovenia,Turkmenistan,2022,
SVN,Slovenia,Brazil,2022,
SVN,Slovenia,Brunei Darussalam,2022,
SVN,Slovenia,Barbados,2022,
SVN,Slovenia,Slovak Republic,2022,
SVN,Slovenia,Bulgaria,2022,
SVN,Slovenia,British Virgin Islands,2022,
SVN,Slovenia,Switzerland,2022,
